Origin,Dest,Time,Distance,Count,O_lat,O_long,D_lat,D_long
JMS,DEN,111.5539359,573,343,46.92969894,-98.67819977,39.86169815,-104.6729965
JMS,DVL,71.77591036,139.2633053,599,46.92969894,-98.67819977,48.11420059,-98.90879822
JNU,ANC,310.6520548,1730.208219,1106,58.35499954,-134.576004,61.17440033,-149.9960022
JNU,GST,35.07317073,41,82,58.35499954,-134.576004,58.4253006,-135.7070007
JNU,KTN,61.6025641,234,312,58.35499954,-134.576004,55.35559845,-131.7140045
JNU,PSG,46.03342618,123.3426184,360,58.35499954,-134.576004,56.80170059,-132.9450073
JNU,SEA,537.5643836,3484.084932,1399,58.35499954,-134.576004,47.449001,-122.308998
JNU,SIT,84.10136986,196.5068493,755,58.35499954,-134.576004,57.04710007,-135.3619995
JNU,YAK,55.49303621,198,359,58.35499954,-134.576004,59.50329971,-139.6600037
KOA,ANC,359.9836066,2874,61,19.738783,-156.045603,61.17440033,-149.9960022
KOA,BLI,345.3076923,2732,26,19.738783,-156.045603,48.7928009,-122.538002
KOA,DEN,392.0779944,3329,359,19.738783,-156.045603,39.86169815,-104.6729965
KOA,DFW,430.9172932,3724,133,19.738783,-156.045603,32.896801,-97.038002
KOA,HNL,941.5561644,3239.90411,7255,19.738783,-156.045603,21.32062,-157.924228
KOA,LAX,1617.312329,12924.75616,1884,19.738783,-156.045603,33.94250107,-118.4079971
KOA,LIH,76.69863014,354.509589,492,19.738783,-156.045603,21.97599983,-159.3390045
KOA,OAK,300.7896341,2378,328,19.738783,-156.045603,37.721298,-122.221001
KOA,OGG,110.0794521,251.769863,1094,19.738783,-156.045603,20.8986,-156.429993
KOA,PDX,328.4831933,2617.953782,239,19.738783,-156.045603,45.58869934,-122.5979996
KOA,PHX,366.6148867,3082.135922,333,19.738783,-156.045603,33.43429947,-112.012001
KOA,SAN,317.4732143,2556,224,19.738783,-156.045603,32.73360062,-117.1900024
KOA,SEA,903.4191781,7121.358904,967,19.738783,-156.045603,47.449001,-122.308998
KOA,SFO,1057.520548,8475.805479,1307,19.738783,-156.045603,37.61899948,-122.375
KOA,SJC,301.8601695,2384,236,19.738783,-156.045603,37.362598,-121.929001
KOA,SMF,319.6,2435,5,19.738783,-156.045603,38.69540024,-121.5910034
KTN,JNU,58.29773463,234,309,55.35559845,-131.7140045,58.35499954,-134.576004
KTN,SEA,430.1863014,2565.369863,1377,55.35559845,-131.7140045,47.449001,-122.308998
KTN,SIT,53.15320334,183,359,55.35559845,-131.7140045,57.04710007,-135.3619995
KTN,WRG,42.89779006,82,362,55.35559845,-131.7140045,56.48429871,-132.3699951
LAN,DTW,190.4,290.9315068,1435,42.77870178,-84.58740234,42.21239853,-83.35340118
LAN,MSP,241.0747922,1053.684211,836,42.77870178,-84.58740234,44.882,-93.221802
LAN,ORD,231.6703297,580.2747253,1180,42.77870178,-84.58740234,41.9786,-87.9048
LAR,DEN,94.10136986,191.3260274,618,41.31209946,-105.6750031,39.86169815,-104.6729965
LAS,ABQ,326.6767123,1951.989041,1466,36.08010101,-115.1520004,35.040199,-106.609001
LAS,ALB,264.037037,2237,27,36.08010101,-115.1520004,42.74829865,-73.80169678
LAS,AMA,110.0520548,758,365,36.08010101,-115.1520004,35.219398,-101.706001
LAS,ANC,314,2304,6,36.08010101,-115.1520004,61.17440033,-149.9960022
LAS,ATL,2869.652055,22294.59178,4658,36.08010101,-115.1520004,33.6367,-84.428101
LAS,ATW,202.009434,1510,106,36.08010101,-115.1520004,44.2580986,-88.51909637
LAS,AUS,705.3041096,4978.164384,1667,36.08010101,-115.1520004,30.19449997,-97.66989899
LAS,AZA,70.42105263,276,152,36.08010101,-115.1520004,33.30780029,-111.6549988
LAS,BDL,278.6465517,2297,232,36.08010101,-115.1520004,41.93889999,-72.68319702
LAS,BHM,201.010989,1618,364,36.08010101,-115.1520004,33.56290054,-86.75350189
LAS,BIL,121.5309735,754,113,36.08010101,-115.1520004,45.80770111,-108.5429993
LAS,BIS,150.5696203,1048,158,36.08010101,-115.1520004,46.77270126,-100.7460022
LAS,BLI,331.5714286,2007.593407,766,36.08010101,-115.1520004,48.7928009,-122.538002
LAS,BLV,191.0849057,1400,106,36.08010101,-115.1520004,38.5452,-89.835197
LAS,BNA,740.539726,5778.419178,1329,36.08010101,-115.1520004,36.12450027,-86.67819977
LAS,BOI,224.1506849,1171.660274,824,36.08010101,-115.1520004,43.5644,-116.223
LAS,BOS,1271.348901,10302.40385,1575,36.08010101,-115.1520004,42.36429977,-71.00520325
LAS,BUF,370.9143646,3044.834254,555,36.08010101,-115.1520004,42.94049835,-78.73220062
LAS,BUR,538.2931507,2016.775342,3301,36.08010101,-115.1520004,34.20069885,-118.3590012
LAS,BWI,1472.865753,11949.3863,2071,36.08010101,-115.1520004,39.1754,-76.668297
LAS,BZN,121.3660714,701,112,36.08010101,-115.1520004,45.77750015,-111.1529999
LAS,CID,176.5041322,1319,121,36.08010101,-115.1520004,41.88470078,-91.71080017
LAS,CLE,700.0054795,5516.975342,1104,36.08010101,-115.1520004,41.4117012,-81.84980011
LAS,CLT,1114.510989,8558.835165,1626,36.08010101,-115.1520004,35.2140007,-80.94309998
LAS,CMH,612.8493151,4900.575342,1010,36.08010101,-115.1520004,39.998001,-82.891899
LAS,COS,117.6072423,662.8857939,394,36.08010101,-115.1520004,38.805801,-104.700996
LAS,CPR,108,661,1,36.08010101,-115.1520004,42.908001,-106.463997
LAS,CVG,550.6383562,4303.035616,936,36.08010101,-115.1520004,39.04880142,-84.6678009
LAS,DAL,732.8739726,5223.915068,1787,36.08010101,-115.1520004,32.847099,-96.851799
LAS,DCA,265.9318182,2089,352,36.08010101,-115.1520004,38.8521,-77.037697
LAS,DEN,1957.060274,11715.21096,6809,36.08010101,-115.1520004,39.86169815,-104.6729965
LAS,DFW,1960.084932,13226.52055,4576,36.08010101,-115.1520004,32.896801,-97.038002
LAS,DSM,261.1780822,1958.926027,588,36.08010101,-115.1520004,41.5340004,-93.6631012
LAS,DTW,2023.758904,15568.49589,3249,36.08010101,-115.1520004,42.21239853,-83.35340118
LAS,ELP,216.430137,1360.865753,852,36.08010101,-115.1520004,31.80719948,-106.3779984
LAS,EUG,126.9067797,700,118,36.08010101,-115.1520004,44.12459946,-123.211998
LAS,EWR,1971.558904,15595.10137,2556,36.08010101,-115.1520004,40.69250107,-74.16870117
LAS,FAR,170.2392638,1205,163,36.08010101,-115.1520004,46.92070007,-96.81580353
LAS,FAT,94.09722222,362.6,504,36.08010101,-115.1520004,36.77619934,-119.7180023
LAS,FCA,139.5471698,845,106,36.08010101,-115.1520004,48.3105011,-114.2559967
LAS,FLL,806.5945205,6513.046575,1094,36.08010101,-115.1520004,26.072599,-80.152702
LAS,FSD,156.4563107,1104,206,36.08010101,-115.1520004,43.58200073,-96.74189758
LAS,GEG,279.3424658,1693.70411,767,36.08010101,-115.1520004,47.61989975,-117.5339966
LAS,GFK,175.5660377,1253.207547,108,36.08010101,-115.1520004,47.949299,-97.176102
LAS,GJT,82.5046729,420,107,36.08010101,-115.1520004,39.12239838,-108.5270004
LAS,GRI,140.8761062,971,113,36.08010101,-115.1520004,40.96749878,-98.30960083
LAS,GRR,215.1517241,1642,145,36.08010101,-115.1520004,42.88079834,-85.52279663
LAS,GSP,240.1515152,1850,33,36.08010101,-115.1520004,34.89569855,-82.21890259
LAS,GTF,132.4090909,811,110,36.08010101,-115.1520004,47.48199844,-111.3710022
LAS,HNL,965.0273973,7052.558904,932,36.08010101,-115.1520004,21.32062,-157.924228
LAS,HOU,760.139726,5545.657534,1639,36.08010101,-115.1520004,29.64539909,-95.27890015
LAS,IAD,750.5534247,6047.90411,1069,36.08010101,-115.1520004,38.94449997,-77.45580292
LAS,IAH,1413.408219,10000.31233,2987,36.08010101,-115.1520004,29.9843998,-95.34140015
LAS,ICT,179.7671233,1299.358904,481,36.08010101,-115.1520004,37.649899,-97.433098
LAS,IDA,99.98113208,538,106,36.08010101,-115.1520004,43.514599,-112.070999
LAS,IND,683.3287671,5327.589041,1223,36.08010101,-115.1520004,39.7173,-86.294403
LAS,JAX,249.4903846,1965,104,36.08010101,-115.1520004,30.49410057,-81.68789673
LAS,JFK,3178.421918,24666.41096,4005,36.08010101,-115.1520004,40.63980103,-73.77890015
LAS,LAX,2401.071233,7670.323288,11863,36.08010101,-115.1520004,33.94250107,-118.4079971
LAS,LBB,121.169863,834.4520548,393,36.08010101,-115.1520004,33.663601,-101.822998
LAS,LGB,374.0794521,1399.923288,2212,36.08010101,-115.1520004,33.81769943,-118.1520004
LAS,LIT,166.6657534,1294,365,36.08010101,-115.1520004,34.72940063,-92.22429657
LAS,LRD,156.6111111,1092,108,36.08010101,-115.1520004,27.54380035,-99.46160126
LAS,MAF,130.5972603,895.1917808,411,36.08010101,-115.1520004,31.94249916,-102.2020035
LAS,MCI,734.8465753,5432.873973,1741,36.08010101,-115.1520004,39.2976,-94.713898
LAS,MCO,955.8986301,7586.19726,1358,36.08010101,-115.1520004,28.42939949,-81.30899811
LAS,MDW,1588.112329,12168,2920,36.08010101,-115.1520004,41.785999,-87.752403
LAS,MEM,219.1495017,1599.468439,340,36.08010101,-115.1520004,35.04240036,-89.97669983
LAS,MFE,184.9694656,1316.221374,285,36.08010101,-115.1520004,26.17580032,-98.23860168
LAS,MFR,115.6521739,600,115,36.08010101,-115.1520004,42.37419891,-122.8730011
LAS,MIA,910.8876712,7189.090411,1207,36.08010101,-115.1520004,25.79319954,-80.29060364
LAS,MKE,630.5890411,4901.852055,1174,36.08010101,-115.1520004,42.94720078,-87.89659882
LAS,MLI,183.3904762,1376,105,36.08010101,-115.1520004,41.44850159,-90.50749969
LAS,MOT,160.3450704,1098,142,36.08010101,-115.1520004,48.25939941,-101.2799988
LAS,MRY,83.83962264,375,106,36.08010101,-115.1520004,36.5870018,-121.8430023
LAS,MSN,194.5592105,1454,152,36.08010101,-115.1520004,43.13990021,-89.33750153
LAS,MSO,131.6146789,750,109,36.08010101,-115.1520004,46.91630173,-114.0910034
LAS,MSP,1333.460274,9833.252055,2763,36.08010101,-115.1520004,44.882,-93.221802
LAS,MSY,573.3863014,4487.671233,1092,36.08010101,-115.1520004,29.99340057,-90.25800323
LAS,OAK,1014.213699,4851.663014,4351,36.08010101,-115.1520004,37.721298,-122.221001
LAS,OGD,84,392,1,36.08010101,-115.1520004,41.19589996,-112.012001
LAS,OKC,304.1643836,2215.123288,820,36.08010101,-115.1520004,35.39310074,-97.60070038
LAS,OMA,464.2849315,3438.515068,1142,36.08010101,-115.1520004,41.3032,-95.894096
LAS,ONT,201.0082192,767.490411,1422,36.08010101,-115.1520004,34.05599976,-117.6009979
LAS,ORD,2634.49589,19063.95616,4596,36.08010101,-115.1520004,41.9786,-87.9048
LAS,ORF,272.7727273,2154,44,36.08010101,-115.1520004,36.89459991,-76.20120239
LAS,PDX,1132.463014,6507.449315,3113,36.08010101,-115.1520004,45.58869934,-122.5979996
LAS,PHL,1424.682192,11243.66027,1886,36.08010101,-115.1520004,39.87189865,-75.2410965
LAS,PHX,988.9671233,3738.369863,5351,36.08010101,-115.1520004,33.43429947,-112.012001
LAS,PIA,186.9015152,1413,132,36.08010101,-115.1520004,40.66419983,-89.69329834
LAS,PIT,637.5287671,5143.917808,983,36.08010101,-115.1520004,40.49150085,-80.23290253
LAS,PSC,132.9069767,732,129,36.08010101,-115.1520004,46.26470184,-119.1190033
LAS,RAP,132.1071429,843,112,36.08010101,-115.1520004,44.04529953,-103.0569992
LAS,RDU,507.6749311,4074.325069,730,36.08010101,-115.1520004,35.87760162,-78.78749847
LAS,RFD,191.6226415,1455,106,36.08010101,-115.1520004,42.19540024,-89.09719849
LAS,RNO,698.8684932,3284.589041,3475,36.08010101,-115.1520004,39.49909973,-119.7679977
LAS,RSW,249.4615385,2070,13,36.08010101,-115.1520004,26.53619957,-81.75520325
LAS,SAN,843.3890411,3440.235616,4867,36.08010101,-115.1520004,32.73360062,-117.1900024
LAS,SAT,677.8547945,4914.471233,1678,36.08010101,-115.1520004,29.53370094,-98.46980286
LAS,SBN,206.7238095,1594,105,36.08010101,-115.1520004,41.70869827,-86.31729889
LAS,SCK,124.7966102,567.9096045,560,36.08010101,-115.1520004,37.89419937,-121.237999
LAS,SDF,270.6273973,2131.221918,479,36.08010101,-115.1520004,38.1744,-85.736
LAS,SEA,2813.643836,15546.61644,6545,36.08010101,-115.1520004,47.449001,-122.308998
LAS,SFO,2023.317808,8833.512329,7788,36.08010101,-115.1520004,37.61899948,-122.375
LAS,SGF,165.45,1209,120,36.08010101,-115.1520004,37.24570084,-93.38860321
LAS,SHV,171.375,1243,120,36.08010101,-115.1520004,32.446602,-93.8256
LAS,SJC,733.3479452,3585.041096,3390,36.08010101,-115.1520004,37.362598,-121.929001
LAS,SLC,772.0109589,3734.443836,3704,36.08010101,-115.1520004,40.78839874,-111.9779968
LAS,SMF,631.4630137,3012.849315,2770,36.08010101,-115.1520004,38.69540024,-121.5910034
LAS,SMX,77.67647059,310,170,36.08010101,-115.1520004,34.89889908,-120.4570007
LAS,SNA,588.9287671,2194.986301,3545,36.08010101,-115.1520004,33.67570114,-117.8679962
LAS,STL,806.7369863,6235.232877,1660,36.08010101,-115.1520004,38.748697,-90.370003
LAS,TPA,823.3178082,6560.789041,1207,36.08010101,-115.1520004,27.97550011,-82.53320313
LAS,TUL,192.0849315,1403.221918,476,36.08010101,-115.1520004,36.19839859,-95.88809967
LAS,TUS,230.0547945,1189.178082,1191,36.08010101,-115.1520004,32.11610031,-110.9410019
LAS,TYS,218.7850467,1739,107,36.08010101,-115.1520004,35.81100082,-83.9940033
LAS,XNA,163.8396226,1163,106,36.08010101,-115.1520004,36.281898,-94.306801
LAW,DFW,194.5945205,496.7123288,1295,34.56769943,-98.41660309,32.896801,-97.038002
LAX,ABQ,390.6219178,2390.830137,1289,33.94250107,-118.4079971,35.040199,-106.609001
LAX,ACV,120.0288462,577,208,33.94250107,-118.4079971,40.978101,-124.109
LAX,ANC,484.096875,3444.21875,470,33.94250107,-118.4079971,61.17440033,-149.9960022
LAX,ASE,421.7189542,2569.866013,1067,33.94250107,-118.4079971,39.22320175,-106.8690033
LAX,ATL,4535.19726,35216.69589,6602,33.94250107,-118.4079971,33.6367,-84.428101
LAX,AUS,1859.432877,13253.67123,3895,33.94250107,-118.4079971,30.19449997,-97.66989899
LAX,BDL,317.7656766,2527,303,33.94250107,-118.4079971,41.93889999,-72.68319702
LAX,BIL,149.25,970,20,33.94250107,-118.4079971,45.80770111,-108.5429993
LAX,BLI,166.9060403,1047,149,33.94250107,-118.4079971,48.7928009,-122.538002
LAX,BNA,1477.473973,11476.18356,2331,33.94250107,-118.4079971,36.12450027,-86.67819977
LAX,BOI,319.1260274,1748.706849,947,33.94250107,-118.4079971,43.5644,-116.223
LAX,BOS,5037.645604,40312.69231,5620,33.94250107,-118.4079971,42.36429977,-71.00520325
LAX,BUF,275.9210526,2218,304,33.94250107,-118.4079971,42.94049835,-78.73220062
LAX,BWI,1632.164384,13170.01644,2064,33.94250107,-118.4079971,39.1754,-76.668297
LAX,BZN,196.0881356,1103.80339,361,33.94250107,-118.4079971,45.77750015,-111.1529999
LAX,CID,211,1550,20,33.94250107,-118.4079971,41.88470078,-91.71080017
LAX,CLE,663.2575342,5217.139726,928,33.94250107,-118.4079971,41.4117012,-81.84980011
LAX,CLT,1640.087671,12464.72603,2141,33.94250107,-118.4079971,35.2140007,-80.94309998
LAX,CMH,507.5565217,3978.434783,688,33.94250107,-118.4079971,39.998001,-82.891899
LAX,COS,317.5851648,1846.788462,807,33.94250107,-118.4079971,38.805801,-104.700996
LAX,CVG,599.309589,4669.315068,897,33.94250107,-118.4079971,39.04880142,-84.6678009
LAX,DAL,1188.328767,8336.252055,2442,33.94250107,-118.4079971,32.847099,-96.851799
LAX,DCA,1177.630137,9193.347945,1452,33.94250107,-118.4079971,38.8521,-77.037697
LAX,DEN,2946.687671,18959.27671,8028,33.94250107,-118.4079971,39.86169815,-104.6729965
LAX,DFW,3534.306849,24097.72603,7122,33.94250107,-118.4079971,32.896801,-97.038002
LAX,DRO,111.4615385,640,13,33.94250107,-118.4079971,37.1515007,-107.7539978
LAX,DSM,184.4,1447,20,33.94250107,-118.4079971,41.5340004,-93.6631012
LAX,DTW,1820.246575,14096.9863,2600,33.94250107,-118.4079971,42.21239853,-83.35340118
LAX,EGE,143.6470588,762.6666667,104,33.94250107,-118.4079971,39.64260101,-106.9179993
LAX,ELP,230.169863,1518.150685,775,33.94250107,-118.4079971,31.80719948,-106.3779984
LAX,EUG,310.1068493,1731.671233,845,33.94250107,-118.4079971,44.12459946,-123.211998
LAX,EWR,4381.561644,34645.10137,5153,33.94250107,-118.4079971,40.69250107,-74.16870117
LAX,FAR,193.75,1440,20,33.94250107,-118.4079971,46.92070007,-96.81580353
LAX,FAT,427.2767123,1339.317808,2339,33.94250107,-118.4079971,36.77619934,-119.7180023
LAX,FCA,229.1521739,1377.717391,125,33.94250107,-118.4079971,48.3105011,-114.2559967
LAX,FLG,80.5,393,18,33.94250107,-118.4079971,35.13850021,-111.6709976
LAX,FLL,1382.049315,11008.89041,1715,33.94250107,-118.4079971,26.072599,-80.152702
LAX,FSD,185.85,1340,20,33.94250107,-118.4079971,43.58200073,-96.74189758
LAX,GEG,164.3636364,945,11,33.94250107,-118.4079971,47.61989975,-117.5339966
LAX,GJT,110.05,655,20,33.94250107,-118.4079971,39.12239838,-108.5270004
LAX,HDN,134.375,763,96,33.94250107,-118.4079971,40.48120117,-107.2180023
LAX,HNL,5696.024658,41736.32877,5960,33.94250107,-118.4079971,21.32062,-157.924228
LAX,HOU,835.6191781,6260.712329,1644,33.94250107,-118.4079971,29.64539909,-95.27890015
LAX,IAD,3011.90137,23976.9863,3825,33.94250107,-118.4079971,38.94449997,-77.45580292
LAX,IAH,2483.810959,17968.5589,4756,33.94250107,-118.4079971,29.9843998,-95.34140015
LAX,ICT,174.9,1203,20,33.94250107,-118.4079971,37.649899,-97.433098
LAX,IDA,123.875,743,24,33.94250107,-118.4079971,43.514599,-112.070999
LAX,IND,824.3333333,6349,1260,33.94250107,-118.4079971,39.7173,-86.294403
LAX,ITO,333.8715596,2449,327,33.94250107,-118.4079971,19.72139931,-155.0480042
LAX,JAC,239.1747573,1358.679612,357,33.94250107,-118.4079971,43.6072998,-110.737999
LAX,JFK,11090.20274,85777.39726,12650,33.94250107,-118.4079971,40.63980103,-73.77890015
LAX,KOA,1763.372603,12945.33699,1887,33.94250107,-118.4079971,19.738783,-156.045603
LAX,LAS,2273.306849,7683.90137,11884,33.94250107,-118.4079971,36.08010101,-115.1520004
LAX,LIH,1950.871233,14350.26027,2003,33.94250107,-118.4079971,21.97599983,-159.3390045
LAX,LIT,212,1494,20,33.94250107,-118.4079971,34.72940063,-92.22429657
LAX,MCI,999.5780822,7449.821918,1995,33.94250107,-118.4079971,39.2976,-94.713898
LAX,MCO,2741.427397,21353.56712,3514,33.94250107,-118.4079971,28.42939949,-81.30899811
LAX,MDW,1247.153425,9728.082192,2029,33.94250107,-118.4079971,41.785999,-87.752403
LAX,MEM,290.6620209,2205.675958,391,33.94250107,-118.4079971,35.04240036,-89.97669983
LAX,MFE,189.1428571,1318,21,33.94250107,-118.4079971,26.17580032,-98.23860168
LAX,MFR,355.4944751,1801.243094,1035,33.94250107,-118.4079971,42.37419891,-122.8730011
LAX,MIA,2421.520548,18902.8274,2946,33.94250107,-118.4079971,25.79319954,-80.29060364
LAX,MKE,224.6714697,1756,347,33.94250107,-118.4079971,42.94720078,-87.89659882
LAX,MMH,74.56666667,256,30,33.94250107,-118.4079971,37.62409973,-118.8379974
LAX,MRY,308.0958904,1099.709589,1509,33.94250107,-118.4079971,36.5870018,-121.8430023
LAX,MSN,230,1687,1,33.94250107,-118.4079971,43.13990021,-89.33750153
LAX,MSO,194.9791667,1153.75,120,33.94250107,-118.4079971,46.91630173,-114.0910034
LAX,MSP,1626.90411,12204.30137,2902,33.94250107,-118.4079971,44.882,-93.221802
LAX,MSY,1510.854795,11795.23288,2578,33.94250107,-118.4079971,29.99340057,-90.25800323
LAX,MTJ,177.0909091,968.7272727,64,33.94250107,-118.4079971,38.50979996,-107.8939972
LAX,OAK,1099.087671,5084.545205,5507,33.94250107,-118.4079971,37.721298,-122.221001
LAX,OGD,110.1666667,611,18,33.94250107,-118.4079971,41.19589996,-112.012001
LAX,OGG,3147.40274,22782.65753,3345,33.94250107,-118.4079971,20.8986,-156.429993
LAX,OKC,170.35,1201.8375,81,33.94250107,-118.4079971,35.39310074,-97.60070038
LAX,OMA,176.404878,1330,205,33.94250107,-118.4079971,41.3032,-95.894096
LAX,ORD,5460.536986,39729.75342,8315,33.94250107,-118.4079971,41.9786,-87.9048
LAX,PDX,1790.487671,10556.38356,4620,33.94250107,-118.4079971,45.58869934,-122.5979996
LAX,PHL,2374.153425,18696.11507,2841,33.94250107,-118.4079971,39.87189865,-75.2410965
LAX,PHX,1509.408219,6743.123288,6652,33.94250107,-118.4079971,33.43429947,-112.012001
LAX,PIT,494.0986301,3955.989041,676,33.94250107,-118.4079971,40.49150085,-80.23290253
LAX,PRC,80.38392857,346,112,33.94250107,-118.4079971,34.65449905,-112.4199982
LAX,PSC,137.4,851,20,33.94250107,-118.4079971,46.26470184,-119.1190033
LAX,PSP,51.95041322,110.3030303,364,33.94250107,-118.4079971,33.82970047,-116.5070038
LAX,PVU,103.6952381,569,105,33.94250107,-118.4079971,40.21920013,-111.7229996
LAX,RDM,227.4273973,1257.073973,632,33.94250107,-118.4079971,44.2541008,-121.1500015
LAX,RDU,801.1785714,6341.782967,1031,33.94250107,-118.4079971,35.87760162,-78.78749847
LAX,RNO,545.5780822,2494.90137,2329,33.94250107,-118.4079971,39.49909973,-119.7679977
LAX,SAN,554.860274,1146.142466,3838,33.94250107,-118.4079971,32.73360062,-117.1900024
LAX,SAT,684.2958904,4910.356164,1480,33.94250107,-118.4079971,29.53370094,-98.46980286
LAX,SBA,200.4794521,342.1013699,1403,33.94250107,-118.4079971,34.42620087,-119.8399963
LAX,SBP,228.3452055,588.0986301,1376,33.94250107,-118.4079971,35.23680115,-120.6419983
LAX,SDF,246,1843,2,33.94250107,-118.4079971,38.1744,-85.736
LAX,SEA,4095.630137,23183.50685,8870,33.94250107,-118.4079971,47.449001,-122.308998
LAX,SFO,3435.134247,13596.33425,14726,33.94250107,-118.4079971,37.61899948,-122.375
LAX,SGF,190.9830508,1423,118,33.94250107,-118.4079971,37.24570084,-93.38860321
LAX,SGU,82.41643836,351.8684932,368,33.94250107,-118.4079971,37.036389,-113.510306
LAX,SJC,945.2328767,4185.424658,4960,33.94250107,-118.4079971,37.362598,-121.929001
LAX,SLC,1682.558904,9281.589041,5742,33.94250107,-118.4079971,40.78839874,-111.9779968
LAX,SMF,971.2246575,4479.065753,4383,33.94250107,-118.4079971,38.69540024,-121.5910034
LAX,STL,968.9945205,7454.049315,1709,33.94250107,-118.4079971,38.748697,-90.370003
LAX,SUN,185.1333333,1113.6,24,33.94250107,-118.4079971,43.50439835,-114.2959976
LAX,TPA,585.0465753,4647.090411,786,33.94250107,-118.4079971,27.97550011,-82.53320313
LAX,TUL,175.4907407,1283,108,33.94250107,-118.4079971,36.19839859,-95.88809967
LAX,TUS,629.5972603,3328.750685,2694,33.94250107,-118.4079971,32.11610031,-110.9410019
LAX,XNA,193.6,1371,20,33.94250107,-118.4079971,36.281898,-94.306801
LBB,AUS,66.85798817,352.0976331,349,33.663601,-101.822998,30.19449997,-97.66989899
LBB,DAL,289.1287671,1340.575342,1670,33.663601,-101.822998,32.847099,-96.851799
LBB,DEN,140.8571429,706.2857143,206,33.663601,-101.822998,39.86169815,-104.6729965
LBB,DFW,415.2082192,1581.517808,2047,33.663601,-101.822998,32.896801,-97.038002
LBB,HOU,84.92307692,474,13,33.663601,-101.822998,29.64539909,-95.27890015
LBB,IAH,308.3543956,1440.686813,1145,33.663601,-101.822998,29.9843998,-95.34140015
LBB,LAS,133.3104396,832.4862637,391,33.663601,-101.822998,36.08010101,-115.1520004
LBB,PHX,160.8611111,717.0333333,439,33.663601,-101.822998,33.43429947,-112.012001
LBB,SAF,0,278,1,33.663601,-101.822998,35.61709976,-106.0889969
LBE,FLL,155.3569231,980,325,40.27590179,-79.40480042,26.072599,-80.152702
LBE,MCO,140.3333333,823,360,40.27590179,-79.40480042,28.42939949,-81.30899811
LBE,MYR,86.25306122,455,245,40.27590179,-79.40480042,33.67969894,-78.92829895
LBE,RSW,151.9058824,956,85,40.27590179,-79.40480042,26.53619957,-81.75520325
LBE,TPA,142.3770492,866,61,40.27590179,-79.40480042,27.97550011,-82.53320313
LBF,DEN,109.734139,387.1178248,562,41.12620163,-100.6839981,39.86169815,-104.6729965
LBL,DEN,72.25806452,280,279,37.0442009,-100.9599991,39.86169815,-104.6729965
LBL,PUB,60.6884058,212,276,37.0442009,-100.9599991,38.28910065,-104.4970016
LCH,DFW,203.0384615,737.5,910,30.12610054,-93.22329712,32.896801,-97.038002
LCH,IAH,136.6016484,346.4587912,993,30.12610054,-93.22329712,29.9843998,-95.34140015
LCK,AUS,160.6923077,1065,52,39.813801,-82.927803,30.19449997,-97.66989899
LCK,FLL,153.3170732,961,123,39.813801,-82.927803,26.072599,-80.152702
LCK,JAX,107.8157895,646,38,39.813801,-82.927803,30.49410057,-81.68789673
LCK,MSY,130.8076923,794,26,39.813801,-82.927803,29.99340057,-90.25800323
LCK,MYR,82.29166667,478,144,39.813801,-82.927803,33.67969894,-78.92829895
LCK,PGD,135.1625,890,160,39.813801,-82.927803,26.92020035,-81.9905014
LCK,PIE,130.2216495,821,194,39.813801,-82.927803,27.91020012,-82.68740082
LCK,SAV,92.66037736,539,106,39.813801,-82.927803,32.12760162,-81.20210266
LCK,SFB,119.9137931,767,174,39.813801,-82.927803,28.77759933,-81.23750305
LCK,VPS,113.6607143,675,56,39.813801,-82.927803,30.4832,-86.525398
LEX,ATL,602.6082192,2086.356164,2505,38.03649902,-84.60590363,33.6367,-84.428101
LEX,CLT,391.5054945,1256.78022,1628,38.03649902,-84.60590363,35.2140007,-80.94309998
LEX,DCA,88.65248227,414,282,38.03649902,-84.60590363,38.8521,-77.037697
LEX,DFW,320.9532967,1751.153846,812,38.03649902,-84.60590363,32.896801,-97.038002
LEX,DTW,277.5357143,1036.813187,1275,38.03649902,-84.60590363,42.21239853,-83.35340118
LEX,EWR,121.1849057,590.2188679,266,38.03649902,-84.60590363,40.69250107,-74.16870117
LEX,FLL,138.75,865,152,38.03649902,-84.60590363,26.072599,-80.152702
LEX,IAH,158.2853186,830.2936288,362,38.03649902,-84.60590363,29.9843998,-95.34140015
LEX,LGA,114.6689655,604,290,38.03649902,-84.60590363,40.77719879,-73.87259674
LEX,MSP,133.9090909,650,242,38.03649902,-84.60590363,44.882,-93.221802
LEX,MYR,78.28125,438,32,38.03649902,-84.60590363,33.67969894,-78.92829895
LEX,ORD,350.3287671,1216.780822,1375,38.03649902,-84.60590363,41.9786,-87.9048
LEX,PGD,124.8333333,789.1354167,194,38.03649902,-84.60590363,26.92020035,-81.9905014
LEX,PIE,112.9121622,707,148,38.03649902,-84.60590363,27.91020012,-82.68740082
LEX,SAV,83.78947368,451,38,38.03649902,-84.60590363,32.12760162,-81.20210266
LEX,SFB,107.8772563,667,277,38.03649902,-84.60590363,28.77759933,-81.23750305
LEX,VPS,90.22727273,532,22,38.03649902,-84.60590363,30.4832,-86.525398
LFT,ATL,357.771978,1749.445055,1266,30.20529938,-91.98760223,33.6367,-84.428101
LFT,DEN,166.9,978,20,30.20529938,-91.98760223,39.86169815,-104.6729965
LFT,DFW,334.109589,1305.912329,1358,30.20529938,-91.98760223,32.896801,-97.038002
